r (Angstrom),"g(r) N-Cl-, Glycine (G)","g(r) N-OE1, Glycine (G)","g(r) N-Cl-, Serine (S)","g(r) N-OE1, Serine (S)","g(r) N-Cl-, Arginine (R)","g(r) N-OE1, Arginine (R)","g(r) N-Cl-, Lysine (K)","g(r) N-OE1, Lysine (K)","g(r) N-Cl-, Aspartic acid (D)","g(r) N-OE1, Aspartic acid (D)","g(r) N-Cl-, Glutamine (Q)","g(r) N-OE1, Glutamine (Q)","g(r) N-Cl-, Tyrosine (Y)","g(r) N-OE1, Tyrosine (Y)","g(r) N-Cl-, Phenylalanine (F)","g(r) N-OE1, Phenylalanine (F)"
15.100000000000003,1.054196106665831,0.9869177720383022,0.9869177720383022,0.9960544040575284,0.9960544040575284,1.067764262374867,1.067764262374867,1.054196106665831,1.054196106665831,0.9685761435700836,0.9685761435700836,0.9929355114675336,0.9929355114675336,1.0147770744222842,1.0147770744222842,0.991446257820001
15.300000000000002,1.0352766277521424,1.0055622090863425,1.0055622090863425,1.0016808973076172,1.0016808973076172,1.0420493447644454,1.0420493447644454,1.0352766277521424,1.0352766277521424,0.9741977292726529,0.9741977292726529,1.002155532553002,1.002155532553002,1.0185128716150809,1.0185128716150809,0.9946798419152009
15.500000000000002,1.0381935673410734,0.9920549945424508,0.9920549945424508,0.9967866464661758,0.9967866464661758,1.0567077081251357,1.0567077081251357,1.0381935673410734,1.0381935673410734,0.9695337690402659,0.9695337690402659,1.0066594090259298,1.0066594090259298,1.0218321296348623,1.0218321296348623,1.0102994210307887
15.700000000000003,1.0095806349092242,1.0120955019117566,1.0120955019117566,1.0015614135200273,1.0015614135200273,1.0443719855068996,1.0443719855068996,1.0095806349092242,1.0095806349092242,0.9771216778463846,0.9771216778463846,0.9947661166806543,0.9947661166806543,1.0219054735169895,1.0219054735169895,0.9958039738029918
15.900000000000002,1.0191621419697654,1.0137567087336417,1.0137567087336417,0.995479385291509,0.995479385291509,1.0375915785819945,1.0375915785819945,1.0191621419697654,1.0191621419697654,0.9755478329451674,0.9755478329451674,1.0100386835908381,1.0100386835908381,1.0057661748165345,1.0057661748165345,1.0059251232813713
16.100000000000005,1.027432382822284,1.0088778179281999,1.0088778179281999,1.0019055954328615,1.0019055954328615,1.0383680418084347,1.0383680418084347,1.027432382822284,1.027432382822284,0.9811760223766882,0.9811760223766882,1.0061556668074185,1.0061556668074185,1.0184670102271767,1.0184670102271767,1.0013564657245055
16.300000000000004,1.027237212709973,1.0000970127619189,1.0000970127619189,1.0015338680640362,1.0015338680640362,1.0374357489516155,1.0374357489516155,1.027237212709973,1.027237212709973,0.98597380349075,0.98597380349075,1.0077511879844498,1.0077511879844498,1.0132775101072202,1.0132775101072202,1.0061256986447429
16.500000000000004,1.0250472452932695,1.005067458309722,1.005067458309722,0.9980226642619066,0.9980226642619066,1.0371970538740902,1.0371970538740902,1.0250472452932695,1.0250472452932695,0.9885567064231741,0.9885567064231741,1.0168528918182524,1.0168528918182524,1.008281239950633,1.008281239950633,1.007775565419001
16.700000000000006,1.0101123229613909,1.0092034407146668,1.0092034407146668,1.0022995071570122,1.0022995071570122,1.037696544745456,1.037696544745456,1.0101123229613909,1.0101123229613909,0.9946442885639676,0.9946442885639676,0.9946110820027787,0.9946110820027787,1.0054071475249486,1.0054071475249486,1.0121783218340945
16.900000000000006,1.0052718065819075,1.0141776546352101,1.0141776546352101,0.9913812003788892,0.9913812003788892,1.039449128514705,1.039449128514705,1.0052718065819075,1.0052718065819075,0.997869003693054,0.997869003693054,1.0073174961293712,1.0073174961293712,1.015402630635087,1.015402630635087,1.008458043849236
